-0.5304, -0.7105, 9.8159, -0.0145, -0.0482, -0.3300 
-0.5657, -0.4903, 10.1535, -0.0478, -0.1447, -0.3037 
-0.3789, -0.1664, 10.4193, -0.1085, -0.1820, -0.2867 
-0.3280, 0.0401, 10.5079, -0.1573, -0.1804, -0.2983 
-0.3340, 0.1694, 10.5331, -0.1951, -0.2005, -0.3163 
-0.2724, 0.1939, 10.5857, -0.2280, -0.2470, -0.3306 
-0.2071, 0.1688, 10.4995, -0.2503, -0.2575, -0.3521 
-0.6160, -0.2029, 10.0733, -0.2622, -0.2119, -0.4148 
-0.7788, -0.2520, 10.1182, -0.2693, -0.1703, -0.5096 
-0.7219, -0.0347, 10.3690, -0.2856, -0.1771, -0.5786 
-0.5046, 0.2658, 10.6959, -0.3257, -0.2404, -0.5850 
-0.2801, 0.5950, 11.0377, -0.3879, -0.3638, -0.5405 
0.2065, 0.7171, 10.6235, -0.4397, -0.5201, -0.4587 
0.4118, 0.5974, 10.5953, -0.4362, -0.3714, -0.3774 
0.4555, 0.4316, 10.6157, -0.4509, -0.3001, -0.3264 
0.4819, 0.2760, 10.7019, -0.4071, -0.4705, -0.2728 
0.5555, -0.0060, 10.8048, -0.3466, -0.7622, -0.2141 
0.6854, -0.4783, 10.8395, -0.2979, -1.0283, -0.1663 
0.8207, -1.0075, 10.7982, -0.2718, -1.2070, -0.1344 
0.9913, -1.3888, 10.6923, -0.2613, -1.3175, -0.1129 
1.1344, -1.5061, 10.5714, -0.2534, -1.4027, -0.0935 
1.1667, -1.4067, 10.5576, -0.2474, -1.4685, -0.0812 
1.1008, -1.1008, 10.6743, -0.2602, -1.5006, -0.0929 
0.9757, -0.6249, 10.8713, -0.3136, -1.4821, -0.1285 
0.8386, -0.0676, 11.1041, -0.4065, -1.4344, -0.1714 
0.7417, 0.4855, 11.3717, -0.5151, -1.3750, -0.2021 
0.7423, 0.9620, 11.5615, -0.6341, -1.3190, -0.2013 
0.8051, 1.2343, 11.6890, -0.7514, -1.2656, -0.1569 
0.8422, 1.2876, 11.6680, -0.8533, -1.2332, -0.0735 
0.8817, 1.1535, 11.5064, -0.9255, -1.2433, 0.0232 
0.9787, 0.8524, 11.1496, -0.9628, -1.2820, 0.0923 
1.0601, 0.3975, 10.6276, -0.9743, -1.3147, 0.1289 
1.0937, -0.1179, 10.0153, -0.9580, -1.3300, 0.1474 
1.1601, -0.6249, 9.4244, -0.9083, -1.3479, 0.1570 
1.2415, -1.0110, 9.0108, -0.8307, -1.3781, 0.1699 
1.3774, -1.1882, 8.8606, -0.7388, -1.4378, 0.1952 
1.5492, -1.1547, 9.0084, -0.6386, -1.5507, 0.2420 
1.6988, -0.9542, 9.4705, -0.5405, -1.7435, 0.3123 
1.8072, -0.6668, 10.1218, -0.4558, -2.0090, 0.3944 
1.9167, -0.3556, 10.7659, -0.4041, -2.2980, 0.4794 
2.0371, -0.1018, 11.2586, -0.3928, -2.5603, 0.5633 
2.1568, 0.0144, 11.5196, -0.4143, -2.7796, 0.6473 
2.2238, -0.0204, 11.5950, -0.4445, -2.9573, 0.7276 
2.2035, -0.2239, 11.5160, -0.4658, -3.1188, 0.7962 
2.0861, -0.5711, 11.2933, -0.4746, -3.2811, 0.8466 
1.8533, -1.0021, 10.9928, -0.4577, -3.4394, 0.8782 
1.5606, -1.4193, 10.6462, -0.4145, -3.6271, 0.8842 
1.4241, -1.6791, 10.3188, -0.3506, -3.8284, 0.8691 
1.5276, -1.7719, 10.0314, -0.2842, -3.9827, 0.8585 
1.7665, -1.7354, 9.7812, -0.2288, -4.0792, 0.8762 
2.0317, -1.6743, 9.5142, -0.1902, -4.1172, 0.9164 
2.2328, -1.6360, 9.2939, -0.1690, -4.0760, 0.9570 
2.4118, -1.5839, 9.0755, -0.1772, -3.9837, 0.9854 
2.5962, -1.5217, 8.8408, -0.1969, -3.8432, 1.0028 
2.7572, -1.4552, 8.5601, -0.2132, -3.6838, 1.0092 
2.9781, -1.3594, 8.2961, -0.2273, -3.4950, 1.0066 
3.3468, -1.2391, 8.0195, -0.2445, -3.2943, 1.0098 
3.8323, -1.1463, 7.7885, -0.2529, -3.0811, 1.0337 
4.2914, -1.1002, 7.6029, -0.2498, -2.8760, 1.0811 
4.7434, -1.0691, 7.4658, -0.2388, -2.6972, 1.1427 
5.2809, -1.0601, 7.3611, -0.2173, -2.5606, 1.2136 
5.8789, -1.0350, 7.2635, -0.1830, -2.4748, 1.2969 
6.4206, -1.0595, 7.1066, -0.1420, -2.4240, 1.4110 
6.8474, -1.1649, 6.8965, -0.0937, -2.3655, 1.5363 
7.0444, -1.3660, 6.7403, -0.0269, -2.3211, 1.6458 
7.0558, -1.6605, 6.5823, 0.0490, -2.3530, 1.7247 
6.9767, -2.0113, 6.2842, 0.1277, -2.4064, 1.7732 
6.7140, -2.3483, 5.9424, 0.2131, -2.4080, 1.7810 
6.2866, -2.6626, 5.4659, 0.2832, -2.3544, 1.7509 
5.6670, -2.9505, 5.0798, 0.3452, -2.2113, 1.6644 
4.8966, -3.1822, 4.9080, 0.3854, -2.0259, 1.5107 
4.1950, -3.3696, 4.8846, 0.3948, -1.8522, 1.2915 
3.7455, -3.4192, 5.0259, 0.3876, -1.6772, 1.0236 
3.6641, -3.3001, 5.2839, 0.3614, -1.5002, 0.7601 
3.8969, -2.9978, 5.6897, 0.3183, -1.2915, 0.5421 
4.3507, -2.5944, 6.1597, 0.2493, -1.0786, 0.4014 
4.8816, -2.1729, 6.6643, 0.1716, -0.8751, 0.3326 
5.3150, -1.7485, 7.2808, 0.0988, -0.6954, 0.3061 
5.6628, -1.3918, 7.7950, 0.0115, -0.5727, 0.3104 
5.9579, -1.0847, 8.2177, -0.0727, -0.4693, 0.3264 
6.1914, -0.8530, 8.4763, -0.1514, -0.4157, 0.3593 
6.4003, -0.7093, 8.4918, -0.2091, -0.3983, 0.4025 
6.5236, -0.6555, 8.4451, -0.2304, -0.3698, 0.4453 
6.6248, -0.6932, 8.1734, -0.2370, -0.3674, 0.4970 
6.6445, -0.7926, 7.7513, -0.2221, -0.3477, 0.5476 
6.6044, -0.8925, 7.2090, -0.1872, -0.2948, 0.5870 
6.5284, -0.9961, 6.6691, -0.1380, -0.2012, 0.6171 
6.3817, -1.1505, 6.2249, -0.0695, -0.0987, 0.6382 
6.2255, -1.3157, 5.9549, 0.0358, -0.0634, 0.6454 
6.1148, -1.4947, 5.8514, 0.1654, -0.1084, 0.6449 
6.0717, -1.6593, 5.8137, 0.3025, -0.1827, 0.6430 
6.0729, -1.7348, 5.7861, 0.4228, -0.2401, 0.6414 
5.9723, -1.7102, 5.9094, 0.5212, -0.2643, 0.6366 
5.6802, -1.5235, 6.1525, 0.5990, -0.3137, 0.6060 
5.4240, -1.6318, 6.8175, 0.6703, -0.4436, 0.5490 
5.3366, -1.8928, 7.6873, 0.6783, -0.5874, 0.5047 
5.2689, -1.8551, 8.5846, 0.6193, -0.6052, 0.4434 
5.5120, -1.6085, 9.0395, 0.5020, -0.5761, 0.3871 
5.4731, -1.3475, 9.0282, 0.3754, -0.5307, 0.3513 
5.0558, -1.2589, 9.0246, 0.2954, -0.5506, 0.2868 
4.7966, -1.3942, 9.1186, 0.2185, -0.5763, 0.1843 
4.7499, -1.6539, 9.1335, 0.1021, -0.4843, 0.0675 
5.0606, -1.9102, 8.9270, -0.0485, -0.2800, -0.0277 
5.7688, -2.1041, 8.5511, -0.1887, -0.0388, -0.0545 
6.6421, -2.2059, 8.1339, -0.2866, 0.1808, -0.0005 
7.2437, -2.2244, 7.6825, -0.3673, 0.4029, 0.0925 
7.5311, -2.1544, 7.2641, -0.4473, 0.6416, 0.1755 
7.6562, -2.0227, 6.9468, -0.5145, 0.8633, 0.2414 
7.5867, -1.8820, 6.7565, -0.5489, 1.0514, 0.2997 
7.3640, -1.7994, 6.7684, -0.5432, 1.1525, 0.3494 
7.1426, -1.8635, 7.0342, -0.5141, 1.1503, 0.3914 
6.8666, -2.0556, 7.5191, -0.4737, 1.0332, 0.4320 
6.5410, -2.2980, 8.1129, -0.4164, 0.7734, 0.4662 
6.3482, -2.4788, 8.6493, -0.3445, 0.4067, 0.4988 
6.4847, -2.5070, 8.9581, -0.2816, 0.0300, 0.5410 
6.8684, -2.2190, 8.9797, -0.2320, -0.2997, 0.6149 
7.2874, -1.9963, 8.7851, -0.1887, -0.5414, 0.7187 
7.5855, -1.9532, 8.4014, -0.1458, -0.6947, 0.9690 
7.7555, -2.2310, 7.9603, -0.1381, -0.6116, 1.1372 
7.4562, -2.7961, 7.6047, -0.1083, -0.5477, 1.2673 
6.7134, -3.4635, 7.3988, -0.0470, -0.5745, 1.3124 
5.8556, -4.0077, 7.2814, 0.0329, -0.6807, 1.2843 
5.1797, -4.1956, 7.2880, 0.1096, -0.8482, 1.2266 
4.8212, -4.0573, 7.4341, 0.1776, -1.0726, 1.1618 
4.7326, -3.7916, 7.6765, 0.2357, -1.3202, 1.0913 
4.8349, -3.5312, 7.9627, 0.2723, -1.5685, 1.0119 
5.4108, -3.0571, 8.3057, 0.2775, -1.7844, 0.9420 
5.8011, -2.9230, 8.2039, 0.2606, -1.9367, 0.8875 
6.2339, -2.9320, 7.8812, 0.2309, -1.9858, 0.8438 
6.6751, -3.0744, 7.3485, 0.1956, -1.9025, 0.7996 
7.1102, -3.2690, 6.7403, 0.1598, -1.6687, 0.7468 
7.4886, -3.4318, 6.3159, 0.1396, -1.3100, 0.6597 
7.7711, -3.5587, 6.3303, 0.1361, -0.9437, 0.5211 
7.9824, -3.6150, 6.6475, 0.1378, -0.7116, 0.3336 
8.1039, -3.6174, 7.0366, 0.1376, -0.6526, 0.1124 
8.1309, -3.6192, 7.3617, 0.1439, -0.7227, -0.1447 
8.0949, -3.6419, 7.5448, 0.1543, -0.8417, -0.4373 
8.0566, -3.6353, 7.5777, 0.1688, -0.9453, -0.7536 
8.0405, -3.5390, 7.4909, 0.1799, -0.9901, -1.0645 
8.0081, -3.3965, 7.3431, 0.1891, -0.9548, -1.3385 
7.9225, -3.2349, 7.1342, 0.1939, -0.8476, -1.5604 
7.7867, -3.0493, 6.9474, 0.2001, -0.6843, -1.7205 
7.6149, -2.8416, 6.8588, 0.2105, -0.5059, -1.8087 
7.3533, -2.6333, 6.9468, 0.2232, -0.3614, -1.8249 
6.9779, -2.4172, 7.1958, 0.2272, -0.2991, -1.7890 
6.5679, -2.1616, 7.5287, 0.2289, -0.3589, -1.7211 
6.2686, -1.8671, 7.8106, 0.2298, -0.5272, -1.6343 
6.1279, -1.5929, 7.8974, 0.2374, -0.7412, -1.5260 
6.1285, -1.4295, 7.7172, 0.2639, -0.9128, -1.3921 
6.1782, -1.4265, 7.3389, 0.3197, -0.9801, -1.2439 
6.2297, -1.5229, 6.9115, 0.3959, -0.9126, -1.1051 
6.2668, -1.6222, 6.5194, 0.4838, -0.7494, -0.9873 
6.2925, -1.7060, 6.2123, 0.5795, -0.5440, -0.8966 
6.3183, -1.7240, 6.0214, 0.6707, -0.3426, -0.8307 
6.2830, -1.6659, 6.0471, 0.7494, -0.1944, -0.7838 
6.2045, -1.5229, 6.3386, 0.8044, -0.1555, -0.7569 
6.1531, -1.3283, 6.7164, 0.8205, -0.2625, -0.7448 
6.1579, -1.1350, 6.9761, 0.8015, -0.4721, -0.7373 
6.2213, -0.9715, 7.0606, 0.7598, -0.6936, -0.7280 
6.3177, -0.8530, 6.9767, 0.7022, -0.8480, -0.7173 
6.4362, -0.7686, 6.7086, 0.6333, -0.8980, -0.7046 
6.5643, -0.7249, 6.3063, 0.5659, -0.8177, -0.6846 
6.6589, -0.6974, 5.9256, 0.5064, -0.6207, -0.6521 
6.6828, -0.6603, 5.6844, 0.4510, -0.3706, -0.6062 
6.6415, -0.6052, 5.5880, 0.4018, -0.1425, -0.5460 
6.5655, -0.5603, 5.5557, 0.3594, 0.0196, -0.4746 
6.5021, -0.5687, 5.4719, 0.3256, 0.1266, -0.3966 
6.4266, -0.6471, 5.2881, 0.2970, 0.2478, -0.3173 
6.3123, -0.7542, 5.1079, 0.2738, 0.4156, -0.2450 
6.1890, -0.8153, 5.0750, 0.2575, 0.5771, -0.1795 
6.1231, -0.8027, 5.2061, 0.2354, 0.6777, -0.1147 
6.1489, -0.7369, 5.3779, 0.1975, 0.7023, -0.0394 
6.2249, -0.6932, 5.5335, 0.1417, 0.6843, 0.0478 
6.3063, -0.6890, 5.6963, 0.0790, 0.6558, 0.1380 
6.3422, -0.6860, 6.0148, 0.0107, 0.5900, 0.2135 
6.3243, -0.6537, 6.5080, -0.0656, 0.4350, 0.2663 
6.3877, -0.6124, 6.8792, -0.1566, 0.1911, 0.2946 
6.5242, -0.6555, 6.8750, -0.2384, -0.0378, 0.3000 
6.6804, -0.8315, 6.5434, -0.2823, -0.1125, 0.2783 
6.8367, -1.0601, 6.0812, -0.2776, 0.0213, 0.2294 
6.9342, -1.2672, 5.7382, -0.2282, 0.3155, 0.1642 
6.9534, -1.4151, 5.6341, -0.1522, 0.6675, 0.0969 
6.9121, -1.5001, 5.7807, -0.0642, 0.9630, 0.0409 
6.8397, -1.5546, 6.1243, 0.0296, 1.1270, 0.0027 
6.7678, -1.5971, 6.5332, 0.1238, 1.1480, -0.0141 
6.6936, -1.6312, 6.9097, 0.2127, 1.0569, -0.0188 
6.6343, -1.6408, 7.2030, 0.2999, 0.8879, -0.0189 
6.6032, -1.6318, 7.3832, 0.3749, 0.6838, -0.0120 
6.6092, -1.5815, 7.4694, 0.4251, 0.4932, -0.0045 
6.6451, -1.4702, 7.5167, 0.4413, 0.3436, 0.0036 
6.7020, -1.3169, 7.5149, 0.4237, 0.2286, 0.0164 
6.7960, -1.1990, 7.2389, 0.3814, 0.1746, 0.0281 
6.9360, -1.1906, 6.6337, 0.3398, 0.2756, 0.0345 
7.0336, -1.2661, 5.9448, 0.3151, 0.5882, 0.0369 
7.0695, -1.3151, 5.4623, 0.3091, 1.0372, 0.0390 
7.0019, -1.2972, 5.2911, 0.3087, 1.4881, 0.0525 
6.8421, -1.2451, 5.4168, 0.3009, 1.8312, 0.0843 
6.6685, -1.1799, 5.7059, 0.2811, 2.0218, 0.1241 
6.5260, -1.1385, 5.9537, 0.2470, 2.0944, 0.1695 
6.4410, -1.1290, 6.0693, 0.2067, 2.1354, 0.2123 
6.4332, -1.1230, 6.0968, 0.1670, 2.2093, 0.2561 
6.4685, -1.1080, 6.1507, 0.1268, 2.3226, 0.3073 
6.4835, -1.0895, 6.3177, 0.0822, 2.4382, 0.3669 
6.4655, -1.0529, 6.5164, 0.0234, 2.5278, 0.4255 
6.3949, -1.0206, 6.7104, -0.0445, 2.5913, 0.4741 
6.2423, -1.0242, 6.9726, -0.1120, 2.6189, 0.5018 
5.9956, -1.0655, 7.3132, -0.1681, 2.5740, 0.5032 
5.6874, -1.1451, 7.7172, -0.2160, 2.4228, 0.4690 
5.3605, -1.2194, 8.0183, -0.2594, 2.1749, 0.4025 
5.1277, -1.2756, 7.9686, -0.2904, 1.9222, 0.3127 
5.1300, -1.3576, 8.0147, -0.3204, 1.7663, 0.2234 
5.3461, -1.3792, 7.8076, -0.3641, 1.7093, 0.1665 
5.6371, -1.3145, 7.6825, -0.4135, 1.8107, 0.1418 
5.7406, -1.2816, 7.8938, -0.4690, 1.9424, 0.1449 
5.5922, -1.3313, 8.3027, -0.5301, 1.9480, 0.1514 
5.3018, -1.4648, 8.6816, -0.5781, 1.7906, 0.1292 
5.0181, -1.6533, 8.9144, -0.5896, 1.5290, 0.0670 
4.8475, -1.8772, 9.0054, -0.5615, 1.2520, -0.0214 
4.8194, -2.0736, 9.0132, -0.5054, 1.0439, -0.1119 
4.9289, -2.1699, 8.9492, -0.4292, 0.9221, -0.1819 
5.1205, -2.1981, 8.8612, -0.3308, 0.8810, -0.2192 
5.2665, -2.2005, 8.8043, -0.2179, 0.9036, -0.2204 
5.3156, -2.1855, 8.8546, -0.1092, 0.9660, -0.1999 
5.2779, -2.1394, 9.0108, -0.0138, 1.0196, -0.1723 
5.1851, -2.0688, 9.1736, 0.0663, 1.0337, -0.1469 
5.0828, -1.9928, 9.3394, 0.1357, 1.0072, -0.1253 
4.9900, -1.9102, 9.4502, 0.1967, 0.9574, -0.1063 
4.8984, -1.8222, 9.5011, 0.2511, 0.9064, -0.0891 
4.8355, -1.7521, 9.4681, 0.3032, 0.8699, -0.0774 
4.7667, -1.7174, 9.3634, 0.3591, 0.8669, -0.0691 
4.6961, -1.6875, 9.1718, 0.4252, 0.9199, -0.0675 
4.6338, -1.6629, 8.9593, 0.5002, 1.0359, -0.0695 
4.5721, -1.6240, 8.8115, 0.5782, 1.1986, -0.0648 
4.4967, -1.5630, 8.7157, 0.6540, 1.3766, -0.0463 
4.3956, -1.4732, 8.6774, 0.7195, 1.5481, -0.0174 
4.2585, -1.3828, 8.6720, 0.7729, 1.7010, 0.0165 
4.1334, -1.3074, 8.6552, 0.8245, 1.8314, 0.0522 
4.0867, -1.2493, 8.6241, 0.8713, 1.9466, 0.0928 
4.0741, -1.2110, 8.6481, 0.9140, 2.0368, 0.1506 
4.0268, -1.2038, 8.7522, 0.9566, 2.0696, 0.2948 
3.9855, -1.2253, 8.8959, 0.9472, 2.0253, 0.3464 
3.9670, -1.2756, 8.9833, 0.9202, 1.9968, 0.3722 
4.0065, -1.3397, 9.0108, 0.8807, 2.0034, 0.3751 
4.0993, -1.3906, 9.0324, 0.8317, 2.0354, 0.3597 
4.2172, -1.4079, 9.0527, 0.7733, 2.0828, 0.3228 
4.2932, -1.4229, 9.0785, 0.7079, 2.1435, 0.2562 
4.3142, -1.4349, 9.1305, 0.6413, 2.2085, 0.1630 
4.2609, -1.4319, 9.2012, 0.5781, 2.2634, 0.0525 
4.0771, -1.3475, 9.3628, 0.5192, 2.3024, -0.0601 
3.9532, -1.2744, 9.4250, 0.4655, 2.3267, -0.1630 
3.8023, -1.2200, 9.4352, 0.4201, 2.3466, -0.2547 
3.6275, -1.1793, 9.3724, 0.3851, 2.3721, -0.3325 
3.4474, -1.1517, 9.2377, 0.3637, 2.4208, -0.3967 
3.3049, -1.1230, 9.0605, 0.3579, 2.5093, -0.4441 
3.1906, -1.0715, 8.8719, 0.3633, 2.6486, -0.4706 
3.0571, -1.0272, 8.7307, 0.3753, 2.8346, -0.4735 
2.8823, -0.9979, 8.6738, 0.3867, 3.0306, -0.4565 
2.6937, -1.0176, 8.6594, 0.3974, 3.2095, -0.4272 
2.4830, -1.0541, 8.6588, 0.4091, 3.3631, -0.3870 
2.2783, -1.0691, 8.6768, 0.4260, 3.4898, -0.3453 
2.0460, -1.0751, 8.7217, 0.4477, 3.5785, -0.3059 
1.7892, -1.0637, 8.8282, 0.4774, 3.6043, -0.2699 
1.5372, -1.0122, 8.9671, 0.5083, 3.5662, -0.2397 
1.2990, -0.9015, 9.1245, 0.5393, 3.4838, -0.2181 
1.0212, -0.7644, 9.3143, 0.5622, 3.3769, -0.2093 
0.7016, -0.6495, 9.4981, 0.5753, 3.2485, -0.2237 
0.4214, -0.5352, 9.6848, 0.5803, 3.0952, -0.2577 
0.2203, -0.4035, 9.8920, 0.5779, 2.9224, -0.2931 
0.0994, -0.2376, 10.0697, 0.5651, 2.7394, -0.3101 
-0.0120, -0.1066, 10.1476, 0.5362, 2.5707, -0.3068 
-0.1359, -0.0347, 10.1075, 0.5055, 2.4434, -0.2883 
-0.2616, 0.0066, 9.9716, 0.4794, 2.3635, -0.2587 
-0.3610, 0.0245, 9.7842, 0.4645, 2.3365, -0.2213 
-0.4400, 0.0383, 9.5555, 0.4609, 2.3652, -0.1700 
-0.4974, 0.0413, 9.3598, 0.4615, 2.4507, -0.1053 
-0.5459, 0.0425, 9.2143, 0.4638, 2.5735, -0.0257 
-0.5800, 0.0251, 9.0677, 0.4622, 2.7085, 0.0687 
-0.6267, -0.0329, 8.8809, 0.4615, 2.8489, 0.1727 
-0.7129, -0.1311, 8.6642, 0.4666, 3.0109, 0.2782 
-0.8446, -0.2353, 8.4954, 0.4815, 3.1915, 0.3725 
-1.0212, -0.3191, 8.4607, 0.4975, 3.3718, 0.4489 
-1.2601, -0.3472, 8.5966, 0.5023, 3.5207, 0.5092 
-1.5845, -0.3113, 8.8677, 0.4907, 3.5931, 0.5520 
-1.8431, -0.1730, 9.2640, 0.4637, 3.5485, 0.5809 
-2.1442, -0.0138, 9.6495, 0.4196, 3.3968, 0.6054 
-2.5219, 0.1556, 10.0314, 0.3707, 3.1386, 0.6092 
-2.4848, 0.3113, 10.3277, 0.3160, 2.8154, 0.6010 
-2.6913, 0.4232, 10.4606, 0.2453, 2.5385, 0.6086 
-2.9912, 0.4933, 10.4959, 0.2073, 2.2121, 0.5814 
-3.0996, 0.5244, 10.4313, 0.1993, 1.8484, 0.5253 
-3.0930, 0.5190, 10.2380, 0.1924, 1.5503, 0.4775 
-2.9984, 0.4609, 10.0326, 0.1786, 1.3700, 0.4444 
-2.8649, 0.3143, 9.8309, 0.1495, 1.2943, 0.4314 
-2.7566, 0.1401, 9.6010, 0.1103, 1.2982, 0.4337 
-2.6578, -0.0120, 9.3161, 0.0750, 1.3604, 0.4408 
-2.5471, -0.1395, 8.9809, 0.0598, 1.4597, 0.4536 
-2.4758, -0.2861, 8.6660, 0.0663, 1.5991, 0.4705 
-2.4974, -0.4645, 8.4266, 0.0830, 1.7704, 0.4818 
-2.6213, -0.6315, 8.3248, 0.0967, 1.9656, 0.4747 
-2.8093, -0.7135, 8.3877, 0.0979, 2.1560, 0.4445 
-2.9942, -0.6728, 8.5906, 0.0812, 2.3000, 0.3998 
-3.1912, -0.4897, 8.9138, 0.0501, 2.3757, 0.3519 
-3.4677, -0.2089, 9.3466, 0.0012, 2.3796, 0.3039 
-3.7574, 0.0958, 9.8267, -0.0622, 2.2921, 0.2478 
-4.0125, 0.3412, 10.2332, -0.1360, 2.1222, 0.1862 
-4.1980, 0.5340, 10.4415, -0.2091, 1.9139, 0.1273 
-4.2555, 0.5693, 10.4798, -0.2718, 1.7174, 0.0732 
-4.2633, 0.5076, 10.3619, -0.3085, 1.5368, 0.0409 
-4.2238, 0.4196, 10.1039, -0.3176, 1.3885, 0.0305 
-4.1394, 0.3370, 9.7710, -0.3008, 1.2830, 0.0376 
-4.0358, 0.2203, 9.3891, -0.2651, 1.2356, 0.0586 
-3.9394, 0.1107, 8.9821, -0.2127, 1.2461, 0.0907 
-3.8562, 0.0239, 8.6475, -0.1478, 1.3183, 0.1282 
-3.8413, -0.0299, 8.4715, -0.0806, 1.4140, 0.1629 
-3.8760, -0.0760, 8.5128, -0.0181, 1.4737, 0.1935 
-3.9364, -0.1137, 8.7408, 0.0276, 1.4682, 0.2177 
-4.0029, -0.1281, 9.0545, 0.0489, 1.4014, 0.2352 
-4.0921, -0.1239, 9.2975, 0.0497, 1.2974, 0.2445 
-4.2417, -0.1694, 9.3233, 0.0534, 1.1891, 0.2426 
-4.3549, -0.2556, 9.0928, 0.0858, 1.1127, 0.2357 
-4.4051, -0.3167, 8.7648, 0.1553, 1.1051, 0.2380 
-4.4219, -0.3568, 8.4775, 0.2421, 1.1609, 0.2638 
-4.4680, -0.3957, 8.3254, 0.3300, 1.2408, 0.3124 
-4.5775, -0.4298, 8.2961, 0.4018, 1.3063, 0.3661 
-4.7332, -0.4148, 8.3805, 0.4466, 1.3236, 0.4125 
-4.9098, -0.3508, 8.5086, 0.4693, 1.2854, 0.4406 
-5.0702, -0.2269, 8.6403, 0.4718, 1.2029, 0.4508 
-5.1971, -0.0676, 8.7408, 0.4601, 1.0901, 0.4442 
-5.2881, 0.0946, 8.8067, 0.4357, 0.9721, 0.4260 
-5.3240, 0.2412, 8.8540, 0.3992, 0.8520, 0.4000 
-5.3132, 0.3340, 8.8456, 0.3510, 0.7357, 0.3683 
-5.2995, 0.3598, 8.7702, 0.2939, 0.6477, 0.3341 
-5.3024, 0.3430, 8.6804, 0.2292, 0.5944, 0.2926 
-5.3114, 0.3077, 8.5900, 0.1562, 0.5709, 0.2368 
